config,n_free,N,num_points,L,run,seed,train_data_seed,test_data_seed,test_rel_error,test_abs_error,test_loss,train_loss,epochs_run,stopping_reason,train_time
mu+sigma+eps,3,32,10,3,1,101,201,301,0.015640562295913697,0.022133747577667236,0.0013648048043251038,5.181101369089447e-05,2000,max_epochs,2.4956214890116826
mu+sigma+eps,3,32,10,3,2,102,202,302,0.012899428963661193,0.017416988015174866,0.0009676528871059418,5.428398708318127e-06,2000,max_epochs,2.5023212999803945
mu+sigma+eps,3,32,10,3,3,103,203,303,0.010057845830917359,0.014574326515197755,0.000526288203895092,9.783712812350132e-06,2000,max_epochs,2.4964127729763277
mu+sigma+eps,3,32,10,3,4,104,204,304,0.01388112199306488,0.01935987639427185,0.0010120346695184708,9.04400076251477e-06,2000,max_epochs,2.5026707829674706
mu+sigma+eps,3,32,10,3,5,105,205,305,0.09997038650512695,0.17065406990051268,0.04930255126953125,0.010116362944245338,2000,max_epochs,2.509477549989242
mu+sigma+eps,3,32,10,3,6,106,206,306,0.030818341016769408,0.06219377899169922,0.004631617069244385,0.0031050986144691706,2000,max_epochs,2.5002718049800023
mu+sigma+eps,3,32,10,4,0,100,200,300,0.023908710718154907,0.06153739976882935,0.012553216695785522,3.583414581953548e-05,2000,max_epochs,2.4954198140185326
mu+sigma+eps,3,32,10,4,1,101,201,301,0.01455080795288086,0.021098260164260866,0.0011174911931157111,5.498662358149886e-05,2000,max_epochs,2.4923824740108103
mu+sigma+eps,3,32,10,4,2,102,202,302,0.014193885564804077,0.019146913051605225,0.0012348412051796914,1.9913115465897135e-05,2000,max_epochs,2.491524888027925
mu+sigma+eps,3,32,10,4,3,103,203,303,0.009322373330593109,0.013668325304985046,0.00042061561346054077,3.071336686844006e-05,2000,max_epochs,2.4995509369764477
mu+sigma+eps,3,32,10,4,4,104,204,304,0.015551824331283569,0.02125407564640045,0.0012916449755430222,1.816131225496065e-05,2000,max_epochs,2.489566761010792
mu+sigma+eps,3,32,10,4,5,105,205,305,0.023666085720062256,0.02849430441856384,0.004515268951654434,0.00010271426435792819,2000,max_epochs,2.493165825959295
mu+sigma+eps,3,32,10,4,6,106,206,306,0.014209916234016419,0.026275089740753176,0.0012089113891124725,0.0006553333951160312,2000,max_epochs,2.540416839008685
mu+sigma+eps,3,32,10,8,0,100,200,300,0.0077290738224983216,0.0151712406873703,0.00039025641046464444,5.935296576353721e-05,2000,max_epochs,2.550186495005619
mu+sigma+eps,3,32,10,8,1,101,201,301,0.014156503319740296,0.020704667568206787,0.001085869714617729,7.623639976372942e-05,2000,max_epochs,2.494926975981798
mu+sigma+eps,3,32,10,8,2,102,202,302,0.011183826446533204,0.015617549300193786,0.0007545749023556709,5.268499080557376e-06,2000,max_epochs,2.4979254440404475
mu+sigma+eps,3,32,10,8,3,103,203,303,0.008612214505672455,0.01292426896095276,0.00039378565177321435,1.1108389116998296e-05,2000,max_epochs,2.493347548006568
mu+sigma+eps,3,32,10,8,4,104,204,304,0.01677632176876068,0.025147705078125,0.0014807375445961952,0.0001454565644962713,2000,max_epochs,2.49794821604155
mu+sigma+eps,3,32,10,8,5,105,205,305,0.025920626997947692,0.0328783848285675,0.005680637180805206,0.00011379233183106408,2000,max_epochs,2.503119736968074
mu+sigma+eps,3,32,10,8,6,106,206,306,0.012287832021713256,0.024603546857833863,0.0009830534309148789,0.00041038202471099794,2000,max_epochs,2.483780330978334
mu+sigma+eps,3,32,100,1,0,100,200,300,0.09757604217529296,0.19395108795166016,0.040664954900741575,0.02591763436794281,2000,max_epochs,2.5476486310362816
mu+sigma+eps,3,32,100,1,1,101,201,301,0.006231769680976868,0.01067331051826477,0.00019114985503256322,0.0001930857397383079,2000,max_epochs,2.5484225819818676
mu+sigma+eps,3,32,100,1,2,102,202,302,0.005812652707099915,0.009852539300918579,0.00019009782373905182,0.00010862521594390273,2000,max_epochs,2.546153104980476
mu+sigma+eps,3,32,100,1,3,103,203,303,0.016719361543655397,0.034288514614105224,0.0014555218070745467,0.00030735493055544794,2000,max_epochs,2.541085564997047
mu+sigma+eps,3,32,100,1,4,104,204,304,0.006052493691444397,0.009939923763275146,0.00022037926875054836,9.857790428213775e-05,2000,max_epochs,2.5506438959855586
mu+sigma+eps,3,32,100,1,5,105,205,305,0.006638878226280212,0.011164480686187745,0.00023468493670225144,0.00015808004536665976,2000,max_epochs,2.549400068994146
mu+sigma+eps,3,32,100,1,6,106,206,306,0.006499251067638398,0.010743429899215699,0.00023450507409870623,0.00015790326870046556,2000,max_epochs,2.5509205679991283
mu+sigma+eps,3,32,100,2,0,100,200,300,0.04411350297927857,0.09157805156707764,0.009559841275215149,0.02155669406056404,2000,max_epochs,2.538330573006533
mu+sigma+eps,3,32,100,2,1,101,201,301,0.006239045798778534,0.010379945516586303,0.00020776578970253467,0.00012140109902247787,2000,max_epochs,2.541185062029399
mu+sigma+eps,3,32,100,2,2,102,202,302,0.004274794578552246,0.007891483783721924,0.00011548151634633541,6.707452848786488e-05,2000,max_epochs,2.542694042029325
mu+sigma+eps,3,32,100,2,3,103,203,303,0.006474648952484131,0.010601240992546081,0.00023667370341718197,0.00011843509855680168,2000,max_epochs,2.5409945060382597
mu+sigma+eps,3,32,100,2,4,104,204,304,0.005443306565284729,0.009345238149166107,0.00016096435021609068,0.00010530848521739244,2000,max_epochs,2.537027649988886
mu+sigma+eps,3,32,100,2,5,105,205,305,0.009692938804626464,0.01816331112384796,0.00048130621016025544,0.00032332478440366685,2000,max_epochs,2.5434094960219227
mu+sigma+eps,3,32,100,2,6,106,206,306,0.006374995231628418,0.010484612345695496,0.00023316083662211894,0.000159469956997782,2000,max_epochs,2.540309010015335
mu+sigma+eps,3,32,100,3,0,100,200,300,0.0201853392124176,0.038811356782913205,0.0017794135212898254,0.0001485366519773379,2000,max_epochs,2.541243408981245
mu+sigma+eps,3,32,100,3,1,101,201,301,0.006197190463542938,0.010350046038627625,0.00020407157577574252,0.00012171625712653622,2000,max_epochs,2.53939894301584
mu+sigma+eps,3,32,100,3,2,102,202,302,0.006254665493965149,0.010240799188613892,0.00020717527903616427,9.395446249982342e-05,2000,max_epochs,2.5408078840118833
mu+sigma+eps,3,32,100,3,3,103,203,303,0.005828880667686462,0.009927297234535217,0.000187291968613863,0.00010637680679792538,2000,max_epochs,2.5395253450260498
mu+sigma+eps,3,32,100,3,4,104,204,304,0.030993141174316407,0.06273368644714356,0.004558324038982391,0.002943573519587517,2000,max_epochs,2.5399396799621172
mu+sigma+eps,3,32,100,3,5,105,205,305,0.006680831849575043,0.011119696617126465,0.0002543076071888208,0.00014699797611683607,2000,max_epochs,2.532846404996235
mu+sigma+eps,3,32,100,3,6,106,206,306,0.008293941140174866,0.012299965500831605,0.0005655342563986778,0.00026187789626419544,2000,max_epochs,2.595916831982322
mu+sigma+eps,3,32,100,4,0,100,200,300,0.0072890942692756654,0.011329428076744079,0.0002927299402654171,0.00010302569717168808,2000,max_epochs,2.52682166302111
mu+sigma+eps,3,32,100,4,1,101,201,301,0.006130595147609711,0.010239879727363586,0.00019356671907007694,0.00011897437070729211,2000,max_epochs,2.3757473999867216
mu+sigma+eps,3,32,100,4,2,102,202,302,0.006199343621730804,0.010292622208595276,0.0002159630274400115,9.725600102683529e-05,2000,max_epochs,2.373277471982874
mu+sigma+eps,3,32,100,4,3,103,203,303,0.006209330558776855,0.010470145702362061,0.00021861542575061322,0.0002050895127467811,2000,max_epochs,2.466739412979223
mu+sigma+eps,3,32,100,4,4,104,204,304,0.005499742269515991,0.009412044286727905,0.00016972703766077757,0.00010210225445916876,2000,max_epochs,2.600267860048916
mu+sigma+eps,3,32,100,4,5,105,205,305,0.006192810416221619,0.010498665332794189,0.00022943567484617233,0.00016006437363103032,2000,max_epochs,2.600594908988569
mu+sigma+eps,3,32,100,4,6,106,206,306,0.006272543907165527,0.010282604575157166,0.0002278092484921217,0.00019237693049944937,2000,max_epochs,2.5998130250372924
mu+sigma+eps,3,32,100,8,0,100,200,300,0.006935054838657379,0.010813070178031922,0.00023255847953259945,0.0001090613441192545,2000,max_epochs,2.5996691819746047
mu+sigma+eps,3,32,100,8,1,101,201,301,0.006050782144069671,0.010193618655204772,0.0001868024356663227,0.00012054348189849406,2000,max_epochs,2.59999970800709
mu+sigma+eps,3,32,100,8,2,102,202,302,0.005871643960475922,0.009927227258682251,0.00018004553206264973,9.747768490342423e-05,2000,max_epochs,2.601454110001214
mu+sigma+eps,3,32,100,8,3,103,203,303,0.006257538318634033,0.010491515517234802,0.00021695687994360924,0.00011845069093396887,2000,max_epochs,2.59581127401907
mu+sigma+eps,3,32,100,8,4,104,204,304,0.005792675256729126,0.009686757802963257,0.00019175195507705213,0.00010010958067141473,2000,max_epochs,2.4087651430163532
mu+sigma+eps,3,32,100,8,5,105,205,305,0.006806183755397797,0.011911585211753846,0.00027262301929295064,0.00014703172200825065,2000,max_epochs,2.366133864969015
mu+sigma+eps,3,32,100,8,6,106,206,306,0.007596519947052002,0.013146785259246827,0.0002830266021192074,0.00033565479679964483,2000,max_epochs,2.374945460993331
mu+sigma+eps,3,32,1000,1,0,100,200,300,0.012182806968688965,0.02343500256538391,0.000682240404188633,0.0008491138271056115,2000,max_epochs,9.52574327395996
mu+sigma+eps,3,32,1000,1,1,101,201,301,0.0061152917742729185,0.011049833178520202,0.00022647376358509065,0.00021052689920179546,2000,max_epochs,9.540799711016007
mu+sigma+eps,3,32,1000,1,2,102,202,302,0.010584213256835938,0.020156398296356202,0.000508218739181757,0.00045882009994238616,2000,max_epochs,9.534729171020444
mu+sigma+eps,3,32,1000,1,3,103,203,303,0.005529853701591492,0.009606244444847107,0.00017558453418314458,0.0001599202763172798,2000,max_epochs,9.518269904016051
mu+sigma+eps,3,32,1000,1,4,104,204,304,0.008603363871574402,0.017117504358291628,0.00045463865250349047,0.00045033919089473786,2000,max_epochs,9.532756212982349
mu+sigma+eps,3,32,1000,1,5,105,205,305,0.00668718832731247,0.012072733759880066,0.0002111914400011301,0.0005101554738357663,2000,max_epochs,9.795777843042742
mu+sigma+eps,3,32,1000,1,6,106,206,306,0.007755968511104583,0.013751522302627564,0.0003029281347990036,0.000535021492280066,2000,max_epochs,10.257286016014405
mu+sigma+eps,3,32,1000,2,0,100,200,300,0.002353924721479416,0.004828563839197159,4.34794407337904e-05,3.9204117987537756e-05,2000,max_epochs,9.568958690040745
mu+sigma+eps,3,32,1000,2,1,101,201,301,0.006298930287361145,0.011218045473098754,0.0001833976898342371,0.00016612175025511533,2000,max_epochs,9.489982514001895
mu+sigma+eps,3,32,1000,2,2,102,202,302,0.009674826562404632,0.018387276530265808,0.0004325873740017414,0.0003924721775110811,2000,max_epochs,9.867156229971442
mu+sigma+eps,3,32,1000,2,3,103,203,303,0.004663045048713684,0.009233603835105896,9.666224848479032e-05,0.00010351876536151395,2000,max_epochs,10.09468563500559
mu+sigma+eps,3,32,1000,2,4,104,204,304,0.003944262653589248,0.007331360280513764,0.00010594927053898573,0.00010391274589346722,2000,max_epochs,10.094909928040579
mu+sigma+eps,3,32,1000,2,5,105,205,305,0.0033111564218997955,0.006469848036766052,4.7829973977059126e-05,0.00013005905650788918,2000,max_epochs,9.803006482019555
mu+sigma+eps,3,32,1000,2,6,106,206,306,0.0007371682822704315,0.001318977564573288,4.781414521858096e-06,3.3089636690419864e-06,2000,max_epochs,9.497706645051949
mu+sigma+eps,3,32,1000,3,0,100,200,300,0.006450901508331299,0.011298548936843872,0.00019169344753026962,0.0001880139543209225,2000,max_epochs,9.478917494008783
mu+sigma+eps,3,32,1000,3,1,101,201,301,0.001415033295750618,0.002631124496459961,1.6925389412790538e-05,1.351829642226221e-05,2000,max_epochs,9.81127323396504
mu+sigma+eps,3,32,1000,3,2,102,202,302,0.01020277988910675,0.0195589280128479,0.000480440441519022,0.0004366415499243885,2000,max_epochs,9.500170439016074
mu+sigma+eps,3,32,1000,3,3,103,203,303,0.007128192245960236,0.011942415356636047,0.0002812372427433729,0.00028201956453267484,2000,max_epochs,9.574522840965074
mu+sigma+eps,3,32,1000,3,4,104,204,304,0.008346391916275024,0.015981049060821532,0.0002890975773334503,0.00012021235597785563,2000,max_epochs,9.482407898991369
mu+sigma+eps,3,32,1000,3,5,105,205,305,0.0037079103291034698,0.007215486526489258,6.182834086939692e-05,0.0003798043237766251,2000,max_epochs,9.492364211007953
mu+sigma+eps,3,32,1000,3,6,106,206,306,0.010695716381072999,0.020574366092681883,0.00045767122507095335,0.00048443093430250884,2000,max_epochs,9.488973842002451
mu+sigma+eps,3,32,1000,4,0,100,200,300,0.009988540887832641,0.01904996156692505,0.000472898181527853,0.00037684135674498977,2000,max_epochs,9.492978074995335
mu+sigma+eps,3,32,1000,4,1,101,201,301,0.013319949269294739,0.02605673146247864,0.0008396251425147056,0.0006944880657829344,2000,max_epochs,9.489376403973438
mu+sigma+eps,3,32,1000,4,2,102,202,302,0.019423813819885255,0.038185043334960936,0.0015880303978919983,0.0007597434334456921,2000,max_epochs,9.491566377982963
mu+sigma+eps,3,32,1000,4,3,103,203,303,0.00368614137172699,0.007228670239448547,7.367502246052026e-05,4.741628450574353e-05,2000,max_epochs,9.485328708018642
mu+sigma+eps,3,32,1000,4,4,104,204,304,0.0050710739493370054,0.008794817447662353,0.00014687673561275004,0.00015841262420872225,2000,max_epochs,9.484546830004547
mu+sigma+eps,3,32,1000,4,5,105,205,305,0.003323571026325226,0.006740583240985871,5.507234157994389e-05,1.8299031915375964e-05,2000,max_epochs,9.493119366001338
mu+sigma+eps,3,32,1000,4,6,106,206,306,0.005213351368904114,0.011062798142433166,0.00019302619248628617,0.0015426215296611189,2000,max_epochs,9.876008630963042
mu+sigma+eps,3,32,1000,8,0,100,200,300,0.010235186457633973,0.019451354503631592,0.0004134153053164482,0.00030697300471365453,2000,max_epochs,9.486219622020144
mu+sigma+eps,3,32,1000,8,1,101,201,301,0.009016214728355407,0.01806855535507202,0.00038517633453011513,0.00043898257799446585,2000,max_epochs,9.493784306978341
mu+sigma+eps,3,32,1000,8,2,102,202,302,0.005517763078212738,0.009437321186065674,0.00017643618769943713,0.0001683529377914965,2000,max_epochs,9.479011641000398
mu+sigma+eps,3,32,1000,8,3,103,203,303,0.00413458451628685,0.007795873761177063,0.00012295620981603861,0.00012327709066448734,2000,max_epochs,9.936285247036722
mu+sigma+eps,3,32,1000,8,4,104,204,304,0.00914198100566864,0.019015479683876037,0.0004283420816063881,0.00011957837198860943,2000,max_epochs,10.398460481024813
mu+sigma+eps,3,32,1000,8,5,105,205,305,0.004824819505214691,0.009019968390464784,0.0001326900077983737,0.00013238118833396585,2000,max_epochs,10.322173411026597
mu+sigma+eps,3,32,1000,8,6,106,206,306,0.0052338243722915645,0.008903401017189026,0.00015068255737423896,0.00016127941233571617,2000,max_epochs,10.330726686981507
mu+sigma+eps,3,64,5,1,0,100,200,300,0.007499549567699432,0.012572566270828247,0.00033320477977395057,4.818540674023097e-06,2000,max_epochs,2.593042991007678
mu+sigma+eps,3,64,5,1,1,101,201,301,0.013834692120552062,0.018944484233856203,0.0008412309437990189,1.709085154288914e-05,2000,max_epochs,2.5919406280154362
mu+sigma+eps,3,64,5,1,2,102,202,302,0.011150767803192138,0.01700141966342926,0.0006481071822345256,4.641890882339794e-06,2000,max_epochs,2.5921903729904443
mu+sigma+eps,3,64,5,1,3,103,203,303,0.029271008253097534,0.043152541637420654,0.004265781283378601,0.0004682013241108507,2000,max_epochs,2.595517920970451
mu+sigma+eps,3,64,5,1,4,104,204,304,0.018526721715927123,0.02320230460166931,0.0024859308898448943,1.895651439554058e-05,2000,max_epochs,2.589622713974677
mu+sigma+eps,3,64,5,1,5,105,205,305,0.009547712862491608,0.01582991421222687,0.0006335002705454827,2.90322219598238e-07,126,stopping_threshold,0.16445871599717066
mu+sigma+eps,3,64,5,1,6,106,206,306,0.02499492835998535,0.03036769413948059,0.0027426964342594146,2.361436781939119e-05,2000,max_epochs,2.5944434929988347
mu+sigma+eps,3,64,5,2,0,100,200,300,0.007609133243560791,0.012593785762786865,0.00033698116429150106,2.393946942902403e-06,2000,max_epochs,2.5718151350156404
mu+sigma+eps,3,64,5,2,1,101,201,301,0.013637037992477417,0.02088395977020264,0.0007946005612611771,5.477133163367398e-05,2000,max_epochs,2.5706265330081806
mu+sigma+eps,3,64,5,2,2,102,202,302,0.012078790307044982,0.017046387434005737,0.0007426955550909043,9.989815907829325e-07,1176,stopping_threshold,1.5147301859688014
mu+sigma+eps,3,64,5,2,3,103,203,303,0.06142714595794678,0.10725554084777832,0.014558602690696715,0.009163805283606052,2000,max_epochs,2.5716144499601796
mu+sigma+eps,3,64,5,2,4,104,204,304,0.014964181303977966,0.019374533772468568,0.0015494083128869533,1.9199782400391996e-05,2000,max_epochs,2.560746597999241
mu+sigma+eps,3,64,5,2,5,105,205,305,0.009232653379440308,0.014542222142219544,0.0006581642739474774,9.982633173422073e-07,492,stopping_threshold,0.6315676409867592
mu+sigma+eps,3,64,5,2,6,106,206,306,0.018186419010162352,0.024142263650894166,0.001415654569864273,1.0149882655241527e-05,2000,max_epochs,2.57161358097801
mu+sigma+eps,3,64,5,3,0,100,200,300,0.007487305641174316,0.012482263207435607,0.0003139107059687376,9.62943772719882e-07,1459,stopping_threshold,1.8817192220012657
mu+sigma+eps,3,64,5,3,1,101,201,301,0.011715014100074767,0.01750325119495392,0.0006716188825666904,9.963852107830462e-07,1651,stopping_threshold,2.133661742962431
mu+sigma+eps,3,64,5,3,2,102,202,302,0.011417844414710998,0.01646980583667755,0.0006670416444540024,1.095717152566067e-06,2000,max_epochs,2.5798450129805133
mu+sigma+eps,3,64,5,3,3,103,203,303,0.02015964674949646,0.027876201152801514,0.0021242452263832094,2.3076561774360016e-05,2000,max_epochs,2.5836813669884577
mu+sigma+eps,3,64,5,3,4,104,204,304,0.008957643985748292,0.01302484667301178,0.00034354053810238837,2.6616520699462853e-05,2000,max_epochs,2.58224177203374
mu+sigma+eps,3,64,5,3,5,105,205,305,0.013654845714569092,0.019102690458297728,0.0012102015763521194,8.374345270567574e-07,128,stopping_threshold,0.16478911601006985
mu+sigma+eps,3,64,5,3,6,106,206,306,0.022303128242492677,0.027476365089416505,0.0022394673526287077,1.555446579004638e-05,2000,max_epochs,2.5793976369895972
mu+sigma+eps,3,64,5,4,0,100,200,300,0.007648520648479462,0.012547706842422485,0.00034260726161301135,1.2640444992939592e-06,2000,max_epochs,2.5761314820265397
mu+sigma+eps,3,64,5,4,1,101,201,301,0.013567237496376037,0.019303221702575684,0.0007992807552218437,4.3486043068696745e-06,2000,max_epochs,2.571605784993153
mu+sigma+eps,3,64,5,4,2,102,202,302,0.011831541419029236,0.01778143858909607,0.0007164182886481285,5.4479241953231394e-06,2000,max_epochs,2.5740600840072148
mu+sigma+eps,3,64,5,4,3,103,203,303,0.02880277419090271,0.04858996772766113,0.003380013644695282,0.00044167181476950645,2000,max_epochs,2.558607600047253
mu+sigma+eps,3,64,5,4,4,104,204,304,0.019658868908882143,0.025624133825302126,0.0022986493930220605,0.00010923561785602942,2000,max_epochs,2.5603371809702367
mu+sigma+eps,3,64,5,4,5,105,205,305,0.010365356922149658,0.015682525634765625,0.0007461763732135296,9.022496669786051e-07,148,stopping_threshold,0.18976055696839467
mu+sigma+eps,3,64,5,4,6,106,206,306,0.050560012340545656,0.056181727886199954,0.013020982146263122,3.712690158863552e-05,2000,max_epochs,2.5782471850397997
mu+sigma+eps,3,64,5,8,0,100,200,300,0.008027963042259216,0.014928540706634522,0.0003680066578090191,1.2006583347101696e-05,2000,max_epochs,2.5742231539916247
mu+sigma+eps,3,64,5,8,1,101,201,301,0.011176568746566773,0.017661949396133424,0.0006047716811299324,7.644862307643052e-06,2000,max_epochs,2.570166470017284
mu+sigma+eps,3,64,5,8,2,102,202,302,0.01212005341053009,0.017209481239318848,0.0007471851035952568,1.1838882301162812e-06,2000,max_epochs,2.5712059349752963
mu+sigma+eps,3,64,5,8,3,103,203,303,0.028131039142608644,0.043969583511352536,0.003533587723970413,6.613206642214209e-05,2000,max_epochs,2.576017602987122
mu+sigma+eps,3,64,5,8,4,104,204,304,0.021593204736709594,0.028458059072494508,0.0028106613382697107,0.00031840853625908494,2000,max_epochs,2.5787397159729153
mu+sigma+eps,3,64,5,8,5,105,205,305,0.007956288039684296,0.013292631626129151,0.0004612802769988775,9.983172049032873e-07,685,stopping_threshold,0.880765886977315
mu+sigma+eps,3,64,5,8,6,106,206,306,0.022264569401741027,0.027794703483581543,0.002175453394651413,2.107216823787894e-05,2000,max_epochs,2.571622917021159
mu+sigma+eps,3,64,10,1,0,100,200,300,0.02863608193397522,0.07570243167877197,0.018105743646621705,4.306509072193876e-05,2000,max_epochs,2.595204464974813
mu+sigma+eps,3,64,10,1,1,101,201,301,0.03472953701019287,0.04690677976608276,0.009601578444242477,0.0004629394970834255,2000,max_epochs,2.5880195979843847
mu+sigma+eps,3,64,10,1,2,102,202,302,0.04234737157821655,0.04583325624465942,0.01207436203956604,1.2369447176752146e-05,2000,max_epochs,2.595180416945368
mu+sigma+eps,3,64,10,1,3,103,203,303,0.019044265985488893,0.03451219129562378,0.0017148989289999007,0.0005887747392989695,2000,max_epochs,2.58959968801355
mu+sigma+eps,3,64,10,1,4,104,204,304,0.04123452687263489,0.04514106464385986,0.017906494736671448,5.821509148518089e-06,2000,max_epochs,2.596017765987199
mu+sigma+eps,3,64,10,1,5,105,205,305,0.011116878628730774,0.018607686638832093,0.0007830330245196819,3.128370735794306e-05,2000,max_epochs,2.586907054996118
mu+sigma+eps,3,64,10,1,6,106,206,306,0.012113996267318726,0.0190098135471344,0.001539787083864212,9.269292604585644e-06,2000,max_epochs,2.5944788150372915
mu+sigma+eps,3,64,10,2,0,100,200,300,0.00661535656452179,0.013358514308929443,0.00028430858999490736,9.718778164824471e-05,2000,max_epochs,2.574805804004427
mu+sigma+eps,3,64,10,2,1,101,201,301,0.0478510103225708,0.05399693202972412,0.027625020682811738,6.110053800512105e-05,2000,max_epochs,2.577951933024451
mu+sigma+eps,3,64,10,2,2,102,202,302,0.03609443235397339,0.04073753619194031,0.008330543220043183,6.396984827006236e-05,2000,max_epochs,2.575161096989177
mu+sigma+eps,3,64,10,2,3,103,203,303,0.009013669073581695,0.013011290073394775,0.000463620126247406,3.0806291761109605e-05,2000,max_epochs,2.5751793939853087
mu+sigma+eps,3,64,10,2,4,104,204,304,0.016157167315483095,0.02131009817123413,0.0014774501398205756,4.363682455732487e-05,2000,max_epochs,2.5854580040322617
mu+sigma+eps,3,64,10,2,5,105,205,305,0.016609002709388733,0.024435007095336914,0.0017843697667121888,3.1517531169811264e-05,2000,max_epochs,2.5787896109977737
mu+sigma+eps,3,64,10,2,6,106,206,306,0.01645224726200104,0.02887459659576416,0.0011776461303234101,0.0008627133793197572,2000,max_epochs,2.593253400991671
mu+sigma+eps,3,64,10,3,0,100,200,300,0.04336240816116333,0.10999463176727295,0.03514582943916321,0.0003577540337573737,2000,max_epochs,2.5848497140104882
mu+sigma+eps,3,64,10,3,1,101,201,301,0.029881614208221434,0.038793234348297116,0.005717078268527985,0.00010267720062984154,2000,max_epochs,2.5880150739685632
mu+sigma+eps,3,64,10,3,2,102,202,302,0.06361838865280152,0.067250723361969,0.0317309136390686,1.3341850717552006e-05,2000,max_epochs,2.5867503830231726
mu+sigma+eps,3,64,10,3,3,103,203,303,0.010117114067077637,0.01422783625125885,0.0005802468657493591,2.4544719053665176e-05,2000,max_epochs,2.586253311019391
mu+sigma+eps,3,64,10,3,4,104,204,304,0.016244954228401186,0.021279896259307863,0.0015869041532278062,4.5225274334370624e-06,2000,max_epochs,2.5808479319675826
mu+sigma+eps,3,64,10,3,5,105,205,305,0.01781098687648773,0.02405016541481018,0.001915415570139885,0.0003415204701013863,2000,max_epochs,2.5564669350278564
mu+sigma+eps,3,64,10,3,6,106,206,306,0.013495322942733765,0.020192869901657105,0.0010164923071861267,0.0002559842250775546,2000,max_epochs,2.5409962920239195
mu+sigma+eps,3,64,10,4,0,100,200,300,0.0861474256515503,0.2098511600494385,0.09918453168869018,0.0010911759454756975,2000,max_epochs,2.5626130439923145
mu+sigma+eps,3,64,10,4,1,101,201,301,0.03186814570426941,0.038094745635986325,0.00905326521396637,6.292000034591183e-05,2000,max_epochs,2.5205891560181044
mu+sigma+eps,3,64,10,4,2,102,202,302,0.04653793334960937,0.05048271179199219,0.014672212958335876,3.287748040747829e-05,2000,max_epochs,2.544035436003469
mu+sigma+eps,3,64,10,4,3,103,203,303,0.010771029829978943,0.016015622735023497,0.0005289059393107891,9.362688433611766e-05,2000,max_epochs,2.5374507600208744
mu+sigma+eps,3,64,10,4,4,104,204,304,0.02715120017528534,0.03138650321960449,0.006809544503688812,5.070524821348954e-06,2000,max_epochs,2.5393943410017528
mu+sigma+eps,3,64,10,4,5,105,205,305,0.021174100160598754,0.0423759069442749,0.0025206622183322905,0.0011571631766855717,2000,max_epochs,2.566095279995352
mu+sigma+eps,3,64,10,4,6,106,206,306,0.0095145902633667,0.01523528289794922,0.0005972038060426712,4.61035524494946e-05,2000,max_epochs,2.577143578964751
mu+sigma+eps,3,64,10,8,0,100,200,300,0.03427606868743897,0.07181316232681274,0.006250344216823578,0.002459366573020816,2000,max_epochs,2.5835053690243512
mu+sigma+eps,3,64,10,8,1,101,201,301,0.03206853723526001,0.038472779512405395,0.009159464329481126,6.648577254964039e-05,2000,max_epochs,2.5892706989543512
mu+sigma+eps,3,64,10,8,2,102,202,302,0.05550338649749756,0.05871952676773071,0.024687697887420656,7.754023499728646e-06,2000,max_epochs,2.58387098897947
mu+sigma+eps,3,64,10,8,3,103,203,303,0.00844036215543747,0.01241642129421234,0.00038589217886328696,1.1107451427960768e-05,2000,max_epochs,2.585126243007835
mu+sigma+eps,3,64,10,8,4,104,204,304,0.020173588514328003,0.024820887565612793,0.00299097703397274,0.00021066806220915169,2000,max_epochs,2.5822901080246083
mu+sigma+eps,3,64,10,8,5,105,205,305,0.011119519710540772,0.019909752130508423,0.0007595074027776718,8.029360469663516e-05,2000,max_epochs,2.5904511169646867
mu+sigma+eps,3,64,10,8,6,106,206,306,0.01073779284954071,0.020256623268127442,0.0008946163952350617,2.042311643890571e-05,2000,max_epochs,2.5843724220176227
mu+sigma+eps,3,64,100,1,0,100,200,300,0.011750381350517272,0.024128193140029907,0.0009078471660614013,0.07907526195049286,2000,max_epochs,2.6138927540159784
mu+sigma+eps,3,64,100,1,1,101,201,301,0.006244607985019684,0.010498376965522766,0.00020634551905095578,0.00013344339095056057,2000,max_epochs,2.628003950987477
mu+sigma+eps,3,64,100,1,2,102,202,302,0.006511801362037659,0.010968322277069092,0.0001988844331353903,0.00010911442223004997,2000,max_epochs,2.625274091027677
mu+sigma+eps,3,64,100,1,3,103,203,303,0.01912706387042999,0.03861094284057617,0.0017750628143548964,0.001464633853174746,2000,max_epochs,2.6212180359871127
mu+sigma+eps,3,64,100,1,4,104,204,304,0.006121167659759522,0.010119104146957398,0.00023437620420008897,0.00015095900744199753,2000,max_epochs,2.625550220021978
mu+sigma+eps,3,64,100,1,5,105,205,305,0.007898138582706452,0.012695901393890381,0.0010162156373262406,0.00018384774739388376,2000,max_epochs,2.6257075060275383
mu+sigma+eps,3,64,100,1,6,106,206,306,0.006484172701835632,0.010675241708755494,0.00022705030255019664,0.0001124128102674149,2000,max_epochs,2.6306860049953684
mu+sigma+eps,3,64,100,2,0,100,200,300,0.04064536190032959,0.07827922344207763,0.006725713789463043,0.003726222086697817,2000,max_epochs,2.6210825559683144
mu+sigma+eps,3,64,100,2,1,101,201,301,0.006263103246688843,0.010553274035453796,0.00020770210586488246,0.00013302048319019377,2000,max_epochs,2.6173666750546545
